snp,i,j,B_hat,SE,t_stat,p_val,q_val
7,5,3,-0.0626280178306019,0.15286100915735848,-0.4097056415853014,0.6989841070325287,0.996297741304507
7,5,4,0.037144829799491165,0.13783638098834605,0.26948494681068447,0.7965845990787845,0.996297741304507
7,5,6,-0.05256422221305276,0.10614380476806912,-0.4952170531988529,0.6414399835886074,0.996297741304507
7,5,7,-0.08679928338042944,0.03319617637840971,-2.6147373838592944,0.04739785380799667,0.8473514992757766
7,5,8,-0.1885881769537774,0.11889968212788944,-1.5861117000240954,0.1638091133321486,0.9327221140485742
7,5,9,0.0317379561081646,0.10106386229443151,0.3140386225828941,0.764123800628165,0.996297741304507
7,5,10,-0.10909689962398167,0.13837043447424532,-0.7884408258001044,0.46615866279409185,0.9831823609235607
7,5,11,-0.09156011721234845,0.06639649373420158,-1.3789902457425371,0.22639313285172719,0.9500760958990208
7,5,12,0.007254386798549552,0.06304749740241343,0.11506224826232031,0.9121498756243087,0.9970118974932134
7,5,13,-0.007112247769343177,0.13005978700928125,-0.05468444884336888,0.959012194540674,0.9981155951445632
7,5,14,-0.000997811145877359,0.09222493737068987,-0.010819320395479663,0.9917183715203377,0.9999842973802364
7,5,15,-0.03668800096643279,0.0777734007332424,-0.4717294167423444,0.6537856664001452,0.996297741304507
7,5,16,0.03632957039087127,0.0650399579290441,0.5585730917899232,0.6005421698858164,0.996297741304507
7,5,17,0.07943666694064881,0.15032013156570842,0.528449956188315,0.6197937443008626,0.996297741304507
7,5,18,-0.06471818326467758,0.0700781034888402,-0.9235150502333488,0.4080053629666779,0.9787437974965071
7,5,19,0.02887055624474986,0.05446847218910115,0.5300416017542836,0.6187676353251399,0.996297741304507
7,5,20,0.2961046682685774,0.13049381475836697,2.2691088371858843,0.07251966837864139,0.8921703470566514
7,6,1,0.05429946944949782,0.10897130090663514,0.49829146754449083,0.6360142420818427,0.996297741304507
7,6,2,0.14020826236739256,0.08499455636651526,1.6496146148599682,0.15993519733891792,0.9327221140485742
7,6,3,0.0717540323672585,0.06736550220025561,1.0651450671723943,0.33552033851825463,0.977783785791819
7,6,4,0.09550111826873849,0.11473191883673789,0.8323849129012042,0.43706177611017394,0.9809403935722025
7,6,5,-0.07172671460045905,0.05667946550224362,-1.265479728215756,0.2526198655946316,0.9659348365379999
7,6,7,-0.0489748048556106,0.07924107072062872,-0.6180482470719948,0.5636051987466572,0.9921578326135176
7,6,8,-0.0407551230654881,0.12145696304703964,-0.33555196871972093,0.748630906600006,0.996297741304507
7,6,9,0.025492675140105593,0.0590271561924145,0.4318804561170735,0.6809167195362013,0.996297741304507
7,6,10,-0.029666509252858835,0.127443900727667,-0.23278092622117694,0.8251603119884456,0.996297741304507
7,6,11,0.05300690859868153,0.0524860251764475,1.009924230678033,0.3588787738496185,0.9787437974965071
7,6,12,0.021595642541394292,0.10373146078078932,0.20818797285447593,0.8419693428115047,0.9967052234147373
7,6,13,-0.051032523934257536,0.061503299751267594,-0.8297526171736175,0.4533274516875328,0.9823636982311391
7,6,14,0.027378605628202875,0.08254946031361704,0.3316630481151061,0.7514222786497518,0.996297741304507
7,6,15,-0.11228245175751725,0.061647499320054644,-1.8213626342369593,0.11839659736350507,0.9266880947092055
7,6,16,-0.14025917253192863,0.08002362160494253,-1.752722130255512,0.1400303150242414,0.9327221140485742
7,6,17,0.016540062252106438,0.0744193670944242,0.22225480943553239,0.8329086865200439,0.996297741304507
7,6,18,0.06997333569937833,0.06405763402100435,1.0923496749090338,0.33605907813500235,0.977783785791819
7,6,19,0.03383261512847401,0.07950145067272084,0.4255597205052934,0.6881241841664198,0.996297741304507
7,6,20,0.047852806838683405,0.1113205953572721,0.4298648123887124,0.6851897253015489,0.996297741304507
7,7,1,0.06784708304443672,0.1013553492474864,0.669398147680399,0.5329045977261997,0.9909681566538422
7,7,2,-0.07326711870164929,0.07035495258713115,-1.0413924820696903,0.3564958104445636,0.9787437974965071
7,7,3,0.10718311754136885,0.061238131093997776,1.750267613084033,0.1404739087022795,0.9327221140485742
7,7,4,-0.004716745828998618,0.08511733553840213,-0.05541463203832506,0.9579542893944362,0.9981155951445632
7,7,5,0.2076744092034283,0.11420795250678017,1.8183883402452288,0.1286757579004022,0.9327221140485742
7,7,6,-0.060444738900190705,0.12884419988116852,-0.46913046109540857,0.6587204917634224,0.996297741304507
7,7,8,-0.04371682066319503,0.09181684113067179,-0.4761307416414168,0.6540589041159489,0.996297741304507
7,7,9,-0.135896977091274,0.0812297078696783,-1.6729960091402603,0.15518639515895732,0.9327221140485742
7,7,10,-0.1559091185176097,0.0947779396219362,-1.6449937521102196,0.16089068320642644,0.9327221140485742
7,7,11,-0.16835646849097116,0.11429452294123174,-1.473005566295282,0.20073987064627294,0.9327221140485742
7,7,12,0.24831502582911388,0.05722401771843865,4.339349729803449,0.007433460439462956,0.7296406661547277
7,7,13,-0.32479759769790906,0.08636203421566238,-3.7608840579538336,0.0328701420518829,0.8473514992757766
7,7,14,0.05996687001865994,0.06285501096170215,0.9540507447249349,0.3838717505227234,0.9787437974965071
7,7,15,-0.002918701709326727,0.13979779984475554,-0.020878023205994987,0.9841505071503404,0.9999842973802364
7,7,16,-0.12455707180780054,0.12207284764385586,-1.0203503417088458,0.35436711593317305,0.9787437974965071
7,7,17,0.3092237177718742,0.053089473047429205,5.824576889090509,0.004327437857224661,0.7168717760835697
7,7,18,-0.1504598133340234,0.13393636758087182,-1.1233678802140965,0.3241429695324474,0.97468787269659
7,7,19,0.06647842352708656,0.08797093821135256,0.7556861945318198,0.4918974038094389,0.9869113698394234
7,7,20,-0.12668037781289765,0.049656631625718074,-2.5511270833911426,0.05119582282358489,0.8613675014085445
7,8,1,-0.06926526089034864,0.10592710237288269,-0.6538955502234773,0.5374192667162611,0.9909681566538422
7,8,2,-0.024526077990924034,0.10102124188526164,-0.24278139461537793,0.8178197055216753,0.996297741304507
7,8,3,0.019064665330876057,0.1567945432470349,0.12159010725722429,0.9079591520835447,0.9970118974932134
7,8,4,-0.08315493588863886,0.10450348435323613,-0.7957144816986966,0.45651527480500664,0.9823636982311391
7,8,5,0.0501026340497637,0.16925306617674277,0.2960220170968597,0.7771915921389867,0.996297741304507
7,8,6,-0.026815758180184144,0.09598371868756654,-0.27937819607918984,0.7893352011713746,0.996297741304507
7,8,7,-0.12904701383696346,0.2581199719615516,-0.4999497437404254,0.6383318320318473,0.996297741304507
7,8,9,-0.031098700728985604,0.1296394158711322,-0.23988615283224754,0.8184037872185436,0.996297741304507
7,8,10,-0.006915293927465438,0.0708021997350529,-0.09767060844501034,0.9259883209921855,0.9971125104614714
7,8,11,0.13840391358303816,0.1364015588617124,1.0146798521733986,0.35681499560191443,0.9787437974965071
7,8,12,0.06200894921821214,0.10130479825742553,0.612102785694604,0.5629314567027699,0.9921578326135176
7,8,13,-0.08750192302275078,0.17402898271865114,-0.5028008648634718,0.6415262280365112,0.996297741304507
7,8,14,0.07908456890094956,0.13991051847345737,0.5652510602009352,0.5923945696871002,0.996297741304507
7,8,15,0.005462836086900344,0.08016575790693237,0.06814425796577916,0.947884968010922,0.9977648266713631
7,8,16,-0.11260143434114044,0.13168567561140493,-0.855077318147831,0.43156327663695504,0.9787437974965071
7,8,17,-0.09150868461447748,0.08205585737894816,-1.1151999081644997,0.315475970046182,0.9738435620968914
7,8,18,-0.028997419528979874,0.22061928644767592,-0.13143646684636398,0.9017758353418518,0.9970118974932134
7,8,19,0.036134114358784504,0.1838637132481455,0.196526621377546,0.8519363188203066,0.9970118974932134
7,8,20,0.06470846781671735,0.1201653950838533,0.5384950282152717,0.6133343598985402,0.996297741304507
7,9,1,0.22325254415155413,0.1363965378772842,1.636790402633074,0.15278937792385605,0.9327221140485742
7,9,2,0.11075108148839459,0.0993486851790414,1.1147714867860563,0.3156430501351442,0.9738435620968914
7,9,3,0.28944048569091446,0.1101130247923942,2.6285762854484616,0.046613176373084986,0.8473514992757766
7,9,4,0.022319131134352244,0.12620668715459268,0.17684586797557184,0.865448029063765,0.9970118974932134
7,9,5,0.044876587031538046,0.12831779240368002,0.34973004281440007,0.7384898306458763,0.996297741304507
7,9,6,-0.2885059039891743,0.10884439821227802,-2.650627030192714,0.03799676495334691,0.8473514992757766
7,9,7,-0.0011957190106606363,0.11410937452538235,-0.010478709708326227,0.9920445980932229,0.9999842973802364
7,9,8,-0.06395907548171809,0.22024714274384638,-0.2903968454919476,0.781288304352807,0.996297741304507
7,9,10,0.024646344372292607,0.10429413088990407,0.23631573667432632,0.8225633060545157,0.996297741304507
7,9,11,-0.12378603400608562,0.1615623266971766,-0.7661813031285262,0.47816041378799795,0.9848290365281258
7,9,12,0.32138148923559284,0.14459460231832053,2.2226382180287674,0.0679507560719121,0.8921703470566514
7,9,13,-0.243940488165209,0.14894048527466175,-1.6378386824356017,0.176797412515969,0.9327221140485742
7,9,14,-0.06001986637709292,0.10735826585648571,-0.5590614369346014,0.5963533979672827,0.996297741304507
7,9,15,0.211087087547662,0.10039478599902384,2.1025702225971363,0.08019221773408267,0.8921703470566514
7,9,16,0.03716409770941383,0.05805782053312696,0.6401221638619453,0.5502701627354006,0.9921578326135176
7,9,17,0.003101335871776903,0.08998685056095074,0.03446432286950428,0.9738404390724461,0.9998192749453514
7,9,18,0.0027012305579271344,0.1800403012612156,0.015003477215876176,0.988747919767485,0.9999842973802364
7,9,19,0.03555034206253796,0.17563802432559528,0.20240686604645947,0.8475768655783565,0.9970118974932134
7,9,20,0.016428289070482223,0.18761675342939954,0.08756301753498068,0.9336227409483665,0.9971125104614714
7,10,1,-0.09389217014947893,0.04461796969090582,-2.1043577463927496,0.08925836926140993,0.9042343601680186
7,10,2,0.05196106617878132,0.13860327105306555,0.37489061970631743,0.726771873615788,0.996297741304507
7,10,3,-0.014324045348995179,0.10201576896166704,-0.14041011007069998,0.8938171149082331,0.9970118974932134
7,10,4,-0.010095097812139804,0.10155123498574978,-0.09940891229394692,0.9246762367721046,0.9971125104614714
7,10,5,0.0004679774584930107,0.16041596354759816,0.002917274865548132,0.997785169659832,0.9999842973802364
7,10,6,-0.014452848001930406,0.0956271711354849,-0.1511374626078024,0.8857757738566893,0.9970118974932134
7,10,7,0.012928572092535746,0.09438092153919882,0.13698289740717562,0.8963892965711744,0.9970118974932134
7,10,8,-0.1310413231966571,0.16644746448830494,-0.7872833845725365,0.4667772421257067,0.9831823609235607
7,10,9,0.08433561871199358,0.15854063234902768,0.531949554268186,0.6175389038805259,0.996297741304507
7,10,11,-0.04170406765390514,0.10402372899366996,-0.40090917771311585,0.705045227597062,0.996297741304507
7,10,12,0.12152720191800846,0.06304806966837424,1.9275324772875733,0.11184343543397363,0.9266880947092055
7,10,13,-0.062279765862573555,0.1319355228578264,-0.47204698562656344,0.6691057026338015,0.996297741304507
7,10,14,0.004660704703541607,0.10226865796826834,0.045573148177442055,0.9654146211142673,0.9981155951445632
7,10,15,0.013637128839426442,0.12225412221956272,0.11154739481768348,0.9155218500977818,0.9970118974932134
7,10,16,-0.10327265258094975,0.1358875024869179,-0.7599863908760263,0.4815400510898339,0.9853788426768277
7,10,17,0.015169873385950668,0.08322772992432453,0.18226945994516158,0.8642358804057068,0.9970118974932134
7,10,18,-0.09124114624673801,0.13940035475499246,-0.654525925751389,0.5484985495798227,0.9920487807726447
7,10,19,0.015256299702928472,0.07081329389450496,0.21544400583090093,0.8399607030987924,0.9967052234147373
7,10,20,0.05797269347356555,0.0986635155567405,0.5875798479898924,0.5823464261352164,0.9927843962825581
7,11,1,-0.07298807339616369,0.17430182078492837,-0.41874532960734345,0.692781766415182,0.996297741304507
7,11,2,-0.16284086756125984,0.09658711329232784,-1.6859481768206934,0.16708494927441894,0.9327221140485742
7,11,3,-0.06403912879354355,0.15059619372673433,-0.4252373662864354,0.6883441602770822,0.996297741304507
7,11,4,-0.0625788235399253,0.0797271978163373,-0.7849118651241126,0.4680465502396635,0.9831823609235607
7,11,5,0.11151806834893623,0.20418089409469686,0.5461728867573142,0.6084238063524434,0.996297741304507
7,11,6,-0.11671619210871957,0.22186050656174278,-0.5260791743289016,0.6213239692604978,0.996297741304507
7,11,7,-0.2616413331713252,0.14345769588523735,-1.82382221849435,0.12777920756790914,0.9327221140485742
7,11,8,-0.17549719005176573,0.1849900596484826,-0.9486844340949785,0.38634500019598017,0.9787437974965071
7,11,9,-0.018079873751611058,0.09299777060397996,-0.19441190508111916,0.8535055883705772,0.9970118974932134
7,11,10,-0.1309981875491598,0.12181886643391124,-1.075352212533952,0.33134663317691887,0.977783785791819
7,11,12,-0.10202894255801098,0.20567760517874117,-0.4960624783084582,0.6408841447510766,0.996297741304507
7,11,13,-0.32614956289733443,0.0833202618248431,-3.914408761449354,0.029635268668318802,0.8442257097777721
7,11,14,0.12353476837228186,0.10218724305703561,1.2089059717769493,0.28074233483976313,0.9710602551597926
7,11,15,0.08317165126194648,0.18925614299294088,0.43946605878261635,0.6830228114164146,0.996297741304507
7,11,16,-0.1975806234145889,0.1229061406811087,-1.6075732450636657,0.16883983224276136,0.9327221140485742
7,11,17,0.27273548953399707,0.11548016941120938,2.3617517269173796,0.07751467493084824,0.8921703470566514
7,11,18,0.017642630805901345,0.18325045101499118,0.09627605666499438,0.9279320550725434,0.9971125104614714
7,11,19,0.30036627532429677,0.2001693501768033,1.5005607754508477,0.2078622301867732,0.9327221140485742
7,11,20,0.3033568511289285,0.2119370352435432,1.431353660198656,0.21174389500088958,0.9363792183028932
7,12,1,-0.2137352804721304,0.11863698821404832,-1.801590580542228,0.12168407988181619,0.9272249539364997
7,12,2,0.24312439898055693,0.11843107764148085,2.052876692674364,0.0952932176880026,0.9122920172343513
7,12,3,0.07535208184568853,0.0597250209883786,1.2616501526067112,0.2627302043810263,0.9659348365379999
7,12,4,0.048377066007343095,0.079706259409457,0.6069418683697042,0.5661327952236339,0.9921578326135176
7,12,5,0.12215138487475895,0.09363836729004961,1.3045014389783656,0.23986336716237516,0.9639214046012513
7,12,6,-0.01996864136982442,0.08730509824338245,-0.22872251187357526,0.8266810062651353,0.996297741304507
7,12,7,-0.020442551169568213,0.04771924402761064,-0.42839218402771934,0.6861928016675126,0.996297741304507
7,12,8,-0.04720749393028217,0.18035490627550413,-0.2617477666945629,0.8022696970974971,0.996297741304507
7,12,9,0.05667241595903706,0.12358814879519144,0.45855866044644167,0.6657937646860904,0.996297741304507
7,12,10,-0.08507473944944877,0.15647718380655803,-0.5436878232297248,0.6100106491121738,0.996297741304507
7,12,11,-0.05371884849324879,0.10410490263364987,-0.516006903937771,0.6278492752002313,0.996297741304507
7,12,13,-0.09665581269540813,0.048423374710242176,-1.9960569305998432,0.11664059607288829,0.9266880947092055
7,12,14,-0.044610262053350065,0.09873154917442532,-0.4518339115097541,0.6672625786626412,0.996297741304507
7,12,15,-0.06291658673832808,0.08001881281458548,-0.7862724342502823,0.4616228702549829,0.9831823609235607
7,12,16,-0.08722368890680918,0.10176207612259319,-0.8571335435498908,0.43052761536343837,0.9787437974965071
7,12,17,0.01585944322823275,0.1040478021760315,0.1524245865496399,0.8848119560530845,0.9970118974932134
7,12,18,-0.02289228410663688,0.03024826278999253,-0.7568131851014549,0.4912922211355113,0.9869113698394234
7,12,19,0.06442174335939856,0.1550862542929221,0.4153929930972823,0.6950787371020364,0.996297741304507
7,12,20,0.13129381225964912,0.0646041157845996,2.0322824740047722,0.09782613864670037,0.9122920172343513
7,13,1,0.3311502480873151,0.18280572396741054,1.8114873041094652,0.1442975617325453,0.9327221140485742
7,13,2,0.274000836998971,0.23999840400460037,1.141677746292751,0.3364616525514344,0.977783785791819
7,13,3,-0.0290525374316567,0.1487496766078617,-0.1953116006298995,0.8576287517703509,0.9970118974932134
7,13,4,-0.18197457489784458,0.19599376909669528,-0.9284712250578605,0.4057180049329856,0.9787437974965071
7,13,5,0.16062083890660672,0.13083625463313095,1.2276477904061458,0.28688365745900984,0.9710602551597926
7,13,6,-0.0290551745319101,0.08782842645978499,-0.3308174323820216,0.757386027139275,0.996297741304507
7,13,7,0.056931509648075224,0.14706500238011908,0.38711800038283184,0.7244977314762636,0.996297741304507
7,13,8,0.083874928687619,0.011344537493195323,7.393419849027377,0.005117376715944278,0.7168717760835697
7,13,9,0.10490950404456147,0.1474273330419659,0.7116014505531811,0.5160117752935127,0.9870199575036301
7,13,10,-0.035568212577691674,0.24484245110409686,-0.14526979458486255,0.8937090684434493,0.9970118974932134
7,13,11,0.042957004296219126,0.11571717569191661,0.37122409909325715,0.7351371176360546,0.996297741304507
7,13,12,-0.1915977223285347,0.10469252190405196,-1.8300994076950314,0.14121126718072546,0.9327221140485742
7,13,14,-0.04025825213899135,0.12310532744369601,-0.3270228265066515,0.7651396336340168,0.996297741304507
7,13,15,-0.14986630883091345,0.13107674446598525,-1.1433478107831767,0.316673319514563,0.9738435620968914
7,13,16,-0.06440228619606395,0.23927965980644103,-0.2691506927412523,0.8052633655748561,0.996297741304507
7,13,17,0.049524761697710716,0.19370065283428042,0.2556767928904488,0.8108098869460885,0.996297741304507
7,13,18,0.05769765252911484,0.17065095342601275,0.33810331187977843,0.7575632718164194,0.996297741304507
7,13,19,0.22071800890177806,0.08557178956048404,2.579331459968946,0.12315054061932972,0.9272249539364997
7,13,20,-0.033571815077436326,0.17260065792141774,-0.1945057190484553,0.8582064362664338,0.9970118974932134
7,14,1,-0.045169129974082275,0.149956233867218,-0.3012154200523404,0.7734162838063765,0.996297741304507
7,14,2,-0.10144391059489653,0.09912324347797541,-1.023411936842173,0.3530512963117575,0.9787437974965071
7,14,3,0.12750173131897635,0.12036192210939721,1.0593195014120034,0.33792240072907553,0.977783785791819
7,14,4,0.048691638137839596,0.11126285485375786,0.437627078699369,0.6769703944619199,0.996297741304507
7,14,5,0.11324365548867356,0.19799132530531321,0.5719627125757849,0.588119163104576,0.9945980265218507
7,14,6,0.07736045985863155,0.13786803913246118,0.5611196064357153,0.5989311697005121,0.996297741304507
7,14,7,-0.22913605442893867,0.10508067416232755,-2.1805727480658437,0.09468387318131943,0.9122920172343513
7,14,8,0.06276668148367695,0.16947031545996644,0.37036976837476765,0.7262787531522651,0.996297741304507
7,14,9,-0.05295442842187284,0.03776536007141319,-1.402195777303205,0.21978663294316014,0.9442500906546168
7,14,10,0.21781706507721119,0.11391112673098219,1.9121667156335473,0.11406880518332918,0.9266880947092055
7,14,11,0.14593063810376697,0.17782276541281014,0.820652168827612,0.44918562407086426,0.981074365092707
7,14,12,0.1919061136452044,0.13848675456989779,1.3857362333302334,0.21513689637795488,0.9425722664941841
7,14,13,-0.007141591687747851,0.1589446856355076,-0.044931302101411795,0.9669855752971025,0.9985828574077232
7,14,15,0.04476683608076669,0.1849576475578934,0.2420383080754324,0.8168109905733133,0.996297741304507
7,14,16,0.045277697449002806,0.16814196306579549,0.26928255518829614,0.7984713153939313,0.996297741304507
7,14,17,-0.17415222803240127,0.12328785303377916,-1.4125659888267614,0.2306484893662931,0.9551865621300482
7,14,18,-0.016314757656088398,0.11733647002300122,-0.13904251297785938,0.8961360078523286,0.9970118974932134
7,14,19,0.05495749217949285,0.17007001592913804,0.3231462752497682,0.7596615202027839,0.996297741304507
7,14,20,0.026922294095186615,0.18293446753419645,0.14716906254971762,0.888748773519178,0.9970118974932134
7,15,1,0.10580618573325687,0.1494878872334701,0.7077910303682401,0.5056257289565756,0.9870199575036301
7,15,2,0.15293776394203024,0.0784116732135003,1.9504463770803473,0.108608065172547,0.9266880947092055
7,15,3,-0.08418875701497319,0.23663734039264847,-0.3557712272920427,0.7365297346081916,0.996297741304507
7,15,4,0.04154572961654176,0.13550222655058486,0.30660551249853857,0.7695051662459335,0.996297741304507
7,15,5,-0.10974011551700989,0.1870566306290165,-0.586667872437344,0.5788152874771028,0.9921673560837891
7,15,6,-0.3456547221517758,0.11528038495916192,-2.9983827888085695,0.0240583609807366,0.8413471823780126
7,15,7,-0.01324036857540897,0.10373485682213761,-0.127636639996362,0.9034110584501548,0.9970118974932134
7,15,8,-0.0035010409601001404,0.16909247221821333,-0.0207048895444698,0.9841524414340546,0.9999842973802364
7,15,9,0.029284954576616815,0.08919433370370666,0.3283275221671563,0.7538197276166916,0.996297741304507
7,15,10,0.04127380067368387,0.08962757968178436,0.4605033497475078,0.6644896414637012,0.996297741304507
7,15,11,-0.039071665839684154,0.06492533467665026,-0.6017938303078796,0.5735554482853105,0.9921578326135176
7,15,12,-0.17857793774453107,0.13340702036206303,-1.338594755047649,0.2291906113575297,0.9532557270404519
7,15,13,0.028232624011852916,0.19185879533761094,0.147153139172094,0.8901302163880507,0.9970118974932134
7,15,14,0.04632528622712934,0.1020026075826886,0.45415786247544215,0.6656812018338797,0.996297741304507
7,15,16,-0.08731157332710181,0.048038122919112386,-1.8175475647185746,0.12881505236704044,0.9327221140485742
7,15,17,-0.013795377232665525,0.14111481450616414,-0.09775995015721867,0.925920878681923,0.9971125104614714
7,15,18,0.1530359682552908,0.13223193394089466,1.1573298801070084,0.31154072463421156,0.9723653007063686
7,15,19,-0.10550434473553148,0.0508254904057329,-2.0758155777982465,0.09255280982285918,0.9122920172343513
7,15,20,0.025884042950418105,0.13498513679297094,0.19175476326645619,0.8554784647673866,0.9970118974932134
7,16,1,0.07381286805776843,0.09519982799575859,0.7753466535704419,0.4731917758580972,0.9844454813806669
7,16,2,-0.05120077902196726,0.10410881571757274,-0.4918006094735854,0.6486273682463054,0.996297741304507
7,16,3,0.18040519183386716,0.06530519827650108,2.7624935930409733,0.03971705729919236,0.8473514992757766
7,16,4,0.12628215120049244,0.10127244293219125,1.246954724730003,0.2676405723358367,0.9659348365379999
7,16,5,0.1533288902254211,0.10007387575420762,1.5321570096923343,0.186053617597068,0.9327221140485742
7,16,6,-0.025643297775127468,0.08980784445328986,-0.28553516600856976,0.7866848951256346,0.996297741304507
7,16,7,-0.24613900373297706,0.07979800389659204,-3.0845258240902496,0.027328757927592928,0.8413471823780126
7,16,8,0.10891184160071503,0.09508580656389805,1.1454058763899786,0.3038882282430082,0.9723653007063686
7,16,9,0.0987426895373508,0.09421606187364698,1.0480451801172332,0.3426125764075038,0.977783785791819
7,16,10,0.0314629502876366,0.09860605367261899,0.31907726874231634,0.7625672582389167,0.996297741304507
7,16,11,-0.020632402388583694,0.07824386525028826,-0.26369354737678924,0.8025387733902951,0.996297741304507
7,16,12,-0.025040637172295443,0.07648443190887856,-0.3273952168697647,0.7566320781984425,0.996297741304507
7,16,13,-0.12623839501200115,0.07822562175489345,-1.613772983562006,0.20498039805800933,0.9327221140485742
7,16,14,-0.02156792378374312,0.07631529656240955,-0.2826159990850925,0.7887972274921273,0.996297741304507
7,16,15,0.11276497674242437,0.03482073434134608,3.238443383581632,0.022988985947541028,0.8413471823780126
7,16,17,0.026215981164219453,0.12262286770885672,0.21379357418267383,0.8411635977756965,0.9967052234147373
7,16,18,-0.12745195802567422,0.05143278489564412,-2.4780294958127027,0.06835537112259162,0.8921703470566514
7,16,19,0.06033299253719193,0.04851073914697954,1.2437038395384827,0.2815176547022718,0.9710602551597926
7,16,20,0.032824169380705245,0.06422982374141839,0.5110424950306635,0.631079746113224,0.996297741304507
7,17,1,-0.16799283204869034,0.04790728173866307,-3.506624169611503,0.01716245181255927,0.8051520603422866
7,17,2,0.05862584744904459,0.11756813637381526,0.4986542209203808,0.6441976928888677,0.996297741304507
7,17,3,0.05899573067852868,0.17719004389813772,0.33295172448916455,0.7558904062130593,0.996297741304507
7,17,4,0.2244967541989108,0.18772344120429194,1.1958908954444536,0.2853544490807611,0.9710602551597926
7,17,5,0.09008801810589781,0.06075302646689413,1.4828564656528875,0.19821870092796942,0.9327221140485742
7,17,6,0.3098719660996091,0.05274877237306878,5.874486782405987,0.002028903315235571,0.7168717760835697
7,17,7,-0.11493288273257747,0.19459190345073202,-0.5906354822264548,0.5865214969688495,0.9945980265218507
7,17,8,0.0851148189793822,0.1684969891754864,0.5051414829153511,0.6349318604715584,0.996297741304507
7,17,9,-0.15584787952870438,0.13853991871939994,-1.1249312181511757,0.31170147713657537,0.9724676626592664
7,17,10,-0.1798755576075955,0.10645303130462931,-1.6897175721672806,0.1663479784741924,0.9327221140485742
7,17,11,0.026586092131735593,0.10058482189630791,0.26431514845131077,0.8045969662019148,0.996297741304507
7,17,12,-0.03655993329830284,0.13495560467021303,-0.27090340847549343,0.7972930700812824,0.996297741304507
7,17,13,0.0767756358659592,0.23092538500656037,0.33246945052595933,0.7562282504882065,0.996297741304507
7,17,14,0.16522875388694494,0.1360064833536735,1.2148593935486627,0.2786549712579908,0.9710602551597926
7,17,15,-0.05326321494646632,0.10494739053555177,-0.5075230043753727,0.6333756442791061,0.996297741304507
7,17,16,-0.02540253153780424,0.08590419066094286,-0.29570771043953303,0.7821688481800533,0.996297741304507
7,17,18,-0.09640165363077521,0.12818665707388363,-0.7520412485244827,0.5066514045703283,0.9870199575036301
7,17,19,0.1440795277826263,0.04370204872150088,3.296859803930521,0.030021664494920004,0.8442257097777721
7,17,20,0.04408269064239885,0.1474500426533493,0.2989669575460008,0.7798544271784411,0.996297741304507
7,18,1,-0.054817312023862905,0.038215460642853506,-1.4344276138584138,0.24692685466560665,0.9659348365379999
7,18,2,0.04553101676082442,0.08320312514712687,0.5472272427239404,0.6223034197739911,0.996297741304507
7,18,3,0.0945563663295598,0.06312720773219448,1.497870248422833,0.20852407706590753,0.933394762406013
7,18,4,-0.07677128786364235,0.060492125347023216,-1.2691120938793583,0.273221231890866,0.9670747067692197
7,18,5,-0.256321341767913,0.18433230796022934,-1.3905394263377049,0.2367334780416691,0.9585372579204503
7,18,6,0.12027206889564515,0.13518445075069346,0.8896886308068126,0.4239061954652553,0.9787437974965071
7,18,7,-0.19379092886093252,0.1251637715324014,-1.5482988926169994,0.19646845483291517,0.9327221140485742
7,18,8,0.18670138546592022,0.12863303860508005,1.4514263791720416,0.24257234248995743,0.9655449183178495
7,18,9,0.0026997392004773327,0.1451853264164775,0.018595124363424212,0.9860546612920321,0.9999842973802364
7,18,10,-0.04891265540838712,0.07630838658565832,-0.6409866280273178,0.5564117398659182,0.9921578326135176
7,18,11,-0.038370353732522205,0.05543746546307043,-0.6921375898288571,0.5269309305742531,0.9900419620498572
7,18,12,0.0025806932740424036,0.11190790411933009,0.023060866829098036,0.9827062658375111,0.9999842973802364
7,18,13,-0.23755010712933686,0.07524184407247744,-3.1571542411607725,0.05098293682611404,0.8613675014085445
7,18,14,0.09945217417783182,0.19524330493240735,0.5093755927341657,0.6373038950477603,0.996297741304507
7,18,15,0.023216685597480677,0.09243080941019469,0.25117907919855137,0.8140514770520717,0.996297741304507
7,18,16,0.09974169295920536,0.05843418755626481,1.7069064725416039,0.16303038557038996,0.9327221140485742
7,18,17,-0.05961726782947791,0.09417610084318187,-0.6330403074142671,0.5716687785370244,0.9921578326135176
7,18,19,0.13408570123539965,0.25852389238938184,0.5186588365029128,0.639828321108639,0.996297741304507
7,18,20,-0.060286292985052475,0.21322363798670338,-0.2827373810615181,0.7914059952229603,0.996297741304507
7,19,1,0.010619490684585285,0.14177308451609205,0.07490484333297416,0.9431949700380101,0.9976607232147003
7,19,2,0.03321058103694301,0.13628972207006176,0.24367634281055275,0.8194688457083187,0.996297741304507
7,19,3,0.07505271319368746,0.1372036747119178,0.5470167861810279,0.6134529905604017,0.996297741304507
7,19,4,-0.06360592590600599,0.14544083108290898,-0.4373319750167675,0.6801148328280527,0.996297741304507
7,19,5,0.15778388121028689,0.17920169231733443,0.8804820934949605,0.4189014240901028,0.9787437974965071
7,19,6,-0.016160516938673725,0.08475158817307094,-0.19068099237835762,0.856276059588768,0.9970118974932134
7,19,7,-0.006346065006836958,0.17729123248411266,-0.03579457888516762,0.9731612293442548,0.9998192749453514
7,19,8,0.037589407157908365,0.25141896399668484,0.1495090368690506,0.8869954843206797,0.9970118974932134
